2,2020/6/29,16:00,2020/6/29,19:00,13,4,0
2,2020/6/29,19:00,2020/6/29,20:00,1,5,0
2,2020/6/29,20:00,2020/6/29,20:30,10,0,1
2,2020/6/29,20:30,2020/6/29,21:30,12,6,0
2,2020/6/29,21:30,2020/6/29,23:30,5,0,1
2,2020/6/29,23:30,2020/6/30,00:30,10,0,1
2,2020/6/30,00:30,2020/6/30,08:30,3,0,1
2,2020/6/30,08:30,2020/6/30,09:30,10,0,1
2,2020/6/30,09:30,2020/6/30,10:00,17,0,0
2,2020/6/30,10:00,2020/6/30,11:30,6,0,2
2,2020/6/30,11:30,2020/6/30,13:30,1,5,0
2,2020/6/30,13:30,2020/6/30,15:30,6,0,2
2,2020/6/30,15:30,2020/6/30,16:00,17,0,0
2,2020/6/30,16:00,2020/6/30,18:30,10,0,1
2,2020/6/30,18:30,2020/6/30,19:30,1,5,0
2,2020/6/30,19:30,2020/6/30,20:30,10,0,1
2,2020/6/30,20:30,2020/6/30,21:00,12,6,0
2,2020/6/30,21:00,2020/6/30,22:15,9,8,0
2,2020/6/30,22:15,2020/6/30,22:30,1,5,0
2,2020/6/30,22:30,2020/7/1,00:00,10,0,1
2,2020/7/1,00:00,2020/7/1,08:45,3,0,1
2,2020/7/1,08:45,2020/7/1,09:30,10,0,1
2,2020/7/1,09:30,2020/7/1,10:00,17,0,0
2,2020/7/1,10:00,2020/7/1,12:00,6,0,2
2,2020/7/1,12:00,2020/7/1,13:30,1,5,0
2,2020/7/1,13:30,2020/7/1,15:45,6,0,2
2,2020/7/1,15:45,2020/7/1,16:15,17,0,0
2,2020/7/1,16:15,2020/7/1,18:20,10,0,1
2,2020/7/1,18:20,2020/7/1,18:45,17,0,0
2,2020/7/1,18:45,2020/7/1,22:30,4,9,0
2,2020/7/1,22:30,2020/7/1,22:50,17,0,0
2,2020/7/1,22:50,2020/7/1,23:30,9,8,0
2,2020/7/1,23:30,2020/7/2,00:00,1,0,1
2,2020/7/2,00:00,2020/7/2,01:30,10,0,1
2,2020/7/2,01:30,2020/7/2,08:45,3,0,1
2,2020/7/2,08:45,2020/7/2,09:30,10,0,1
2,2020/7/2,09:30,2020/7/2,10:00,17,0,0
2,2020/7/2,10:00,2020/7/2,12:00,6,0,2
2,2020/7/2,12:00,2020/7/2,13:30,1,5,0
2,2020/7/2,13:30,2020/7/2,15:00,6,0,2
2,2020/7/2,15:00,2020/7/2,16:10,17,0,0
2,2020/7/2,16:10,2020/7/2,21:00,13,0,3
2,2020/7/2,21:00,2020/7/2,22:00,17,0,0
2,2020/7/2,22:00,2020/7/3,00:30,10,0,1
2,2020/7/3,00:30,2020/7/3,08:45,3,0,1
2,2020/7/3,08:45,2020/7/3,09:30,10,0,1
2,2020/7/3,09:30,2020/7/3,10:00,17,0,0
2,2020/7/3,10:00,2020/7/3,12:00,6,0,2
2,2020/7/3,12:00,2020/7/3,13:30,1,5,0
2,2020/7/3,13:30,2020/7/3,15:45,6,0,2
2,2020/7/3,15:45,2020/7/3,16:30,17,0,0
2,2020/7/3,16:30,2020/7/3,18:30,5,4,0
2,2020/7/3,18:30,2020/7/3,19:00,1,10,0
2,2020/7/3,19:00,2020/7/3,22:20,4,0,0
2,2020/7/3,22:20,2020/7/3,23:00,17,0,0
2,2020/7/3,23:00,2020/7/4,02:00,10,0,1
2,2020/7/4,02:00,2020/7/4,09:00,3,0,1
2,2020/7/4,09:00,2020/7/4,10:10,10,0,1
2,2020/7/4,10:10,2020/7/4,11:00,17,0,0
2,2020/7/4,11:00,2020/7/4,13:30,1,5,0
2,2020/7/4,13:30,2020/7/4,16:00,11,6,0
2,2020/7/4,16:00,2020/7/4,16:30,17,0,0
2,2020/7/4,16:30,2020/7/4,19:00,8,11,0
2,2020/7/4,19:00,2020/7/4,20:30,1,5,0
2,2020/7/4,20:30,2020/7/4,21:00,1,10,0
2,2020/7/4,21:00,2020/7/4,23:00,8,11,0
2,2020/7/4,23:00,2020/7/4,23:30,17,0,0
2,2020/7/4,23:30,2020/7/5,01:30,10,0,1
2,2020/7/5,01:30,2020/7/5,09:30,3,0,1
2,2020/7/5,09:30,2020/7/5,10:20,10,0,1
2,2020/7/5,10:20,2020/7/5,11:10,17,0,0
2,2020/7/5,11:10,2020/7/5,18:00,11,4,0
2,2020/7/5,18:00,2020/7/5,19:00,1,5,0
2,2020/7/5,19:00,2020/7/5,19:40,17,0,0
2,2020/7/5,19:40,2020/7/5,21:00,10,0,1
2,2020/7/5,21:00,2020/7/5,22:30,9,8,0
2,2020/7/5,22:30,2020/7/5,23:00,1,5,0
2,2020/7/5,23:00,2020/7/6,01:00,10,0,1
2,2020/7/6,01:00,2020/7/6,09:30,3,0,1
2,2020/7/6,09:30,2020/7/6,12:30,10,0,1
2,2020/7/6,12:30,2020/7/6,13:00,17,0,0
2,2020/7/6,13:00,2020/7/6,17:00,6,0,2
2,2020/7/6,17:00,2020/7/6,17:30,17,0,0
2,2020/7/6,17:30,2020/7/6,19:00,13,4,0
2,2020/7/6,19:00,2020/7/6,19:30,17,0,0
2,2020/7/6,19:30,2020/7/6,20:30,1,5,0
2,2020/7/6,20:30,2020/7/7,01:00,10,0,1
2,2020/7/7,01:00,2020/7/7,09:15,3,0,1
2,2020/7/7,09:15,2020/7/7,11:00,10,0,1
2,2020/7/7,11:00,2020/7/7,11:20,12,6,0
2,2020/7/7,11:20,2020/7/7,12:20,1,0,1
2,2020/7/7,12:20,2020/7/7,13:00,17,0,0
2,2020/7/7,13:00,2020/7/7,17:00,6,0,2
2,2020/7/7,17:00,2020/7/7,17:30,17,0,0
2,2020/7/7,17:30,2020/7/7,18:45,1,5,0
2,2020/7/7,18:45,2020/7/7,22:00,4,9,0
2,2020/7/7,22:00,2020/7/7,22:40,17,0,0
2,2020/7/7,22:40,2020/7/8,00:30,10,0,1
2,2020/7/8,00:30,2020/7/8,09:15,3,0,1
2,2020/7/8,09:15,2020/7/8,09:30,17,0,0
2,2020/7/8,09:30,2020/7/8,12:00,6,0,2
2,2020/7/8,12:00,2020/7/8,12:40,17,0,0
2,2020/7/8,12:40,2020/7/8,13:00,1,5,0
2,2020/7/8,13:00,2020/7/8,17:00,6,0,2
2,2020/7/8,17:00,2020/7/8,17:30,17,0,0
2,2020/7/8,17:30,2020/7/8,18:45,1,5,0
2,2020/7/8,18:45,2020/7/8,22:30,4,9,0
2,2020/7/8,22:30,2020/7/8,23:00,17,0,0
2,2020/7/8,23:00,2020/7/9,00:30,10,0,1
2,2020/7/9,00:30,2020/7/9,09:15,3,0,1
2,2020/7/9,09:15,2020/7/9,09:45,17,0,0
2,2020/7/9,09:45,2020/7/9,12:00,6,0,2
2,2020/7/9,12:00,2020/7/9,12:35,1,5,0
2,2020/7/9,12:35,2020/7/9,13:00,17,0,0
2,2020/7/9,13:00,2020/7/9,14:00,16,14,0
2,2020/7/9,14:00,2020/7/9,15:00,17,0,0
2,2020/7/9,15:00,2020/7/9,19:00,13,0,3
2,2020/7/9,19:00,2020/7/9,20:00,17,0,0
2,2020/7/9,20:00,2020/7/9,21:00,10,0,1
2,2020/7/9,21:00,2020/7/9,21:10,17,0,0
2,2020/7/9,21:10,2020/7/9,21:40,12,0,0
2,2020/7/9,21:40,2020/7/9,21:50,17,6,0
2,2020/7/9,21:50,2020/7/9,23:00,9,8,0
2,2020/7/9,23:00,2020/7/9,23:10,17,0,0
2,2020/7/9,23:10,2020/7/10,00:30,10,0,1
2,2020/7/10,00:30,2020/7/10,09:30,3,0,1
2,2020/7/10,09:30,2020/7/10,10:20,10,0,1
2,2020/7/10,10:20,2020/7/10,11:00,17,0,0
2,2020/7/10,11:00,2020/7/10,11:40,16,14,0
2,2020/7/10,11:40,2020/7/10,11:50,17,0,0
2,2020/7/10,11:50,2020/7/10,12:30,1,5,0
2,2020/7/10,12:30,2020/7/10,13:00,17,0,0
2,2020/7/10,13:00,2020/7/10,17:00,6,0,2
2,2020/7/10,17:00,2020/7/10,17:30,17,0,0
2,2020/7/10,17:30,2020/7/10,18:45,1,0,0
2,2020/7/10,18:45,2020/7/10,22:30,4,9,0
2,2020/7/10,22:30,2020/7/11,00:30,17,0,0
2,2020/7/11,00:30,2020/7/11,01:30,10,0,1
2,2020/7/11,01:30,2020/7/11,10:00,3,0,1
2,2020/7/11,10:00,2020/7/11,10:30,10,0,1
2,2020/7/11,10:30,2020/7/11,11:45,17,0,0
2,2020/7/11,11:45,2020/7/11,15:30,7,5,0
2,2020/7/11,15:30,2020/7/11,16:30,17,0,0
2,2020/7/11,16:30,2020/7/11,18:10,10,0,1
2,2020/7/11,18:10,2020/7/11,18:30,17,0,0
2,2020/7/11,18:30,2020/7/11,21:30,11,5,0
2,2020/7/11,21:30,2020/7/11,22:00,17,0,0
2,2020/7/11,22:00,2020/7/11,23:00,6,21,0
2,2020/7/11,23:00,2020/7/12,00:00,10,0,1
2,2020/7/12,00:00,2020/7/12,01:00,1,5,0
2,2020/7/12,01:00,2020/7/12,02:50,10,0,1
2,2020/7/12,02:50,2020/7/12,11:30,3,0,1
2,2020/7/12,11:30,2020/7/12,18:30,10,0,1
2,2020/7/12,18:30,2020/7/12,21:30,17,0,0
2,2020/7/12,21:30,2020/7/13,00:30,10,0,1
2,2020/7/13,00:30,2020/7/13,10:00,3,0,1
2,2020/7/13,10:00,2020/7/13,12:20,10,0,1
2,2020/7/13,12:20,2020/7/13,13:00,17,0,0
2,2020/7/13,13:00,2020/7/13,16:00,6,0,2
2,2020/7/13,16:00,2020/7/13,16:30,17,0,0
2,2020/7/13,16:30,2020/7/13,19:00,16,14,0
2,2020/7/13,19:00,2020/7/13,19:30,17,0,0
2,2020/7/13,19:30,2020/7/13,21:30,12,6,0
2,2020/7/13,21:30,2020/7/13,22:00,17,0,0
2,2020/7/13,22:00,2020/7/14,00:30,10,0,1
2,2020/7/14,00:30,2020/7/14,10:00,3,0,1
2,2020/7/14,10:00,2020/7/14,12:20,10,0,1
2,2020/7/14,12:20,2020/7/14,13:00,17,0,0
2,2020/7/14,13:00,2020/7/14,17:00,6,0,2
2,2020/7/14,17:00,2020/7/14,17:30,17,0,0
2,2020/7/14,17:30,2020/7/14,18:20,1,5,0
2,2020/7/14,18:20,2020/7/14,18:25,17,0,0
2,2020/7/14,18:25,2020/7/14,18:45,1,4,0
2,2020/7/14,18:45,2020/7/14,22:30,4,9,0
2,2020/7/14,22:30,2020/7/14,23:00,17,0,0
2,2020/7/14,23:00,2020/7/15,00:30,10,0,1
2,2020/7/15,00:30,2020/7/15,09:00,3,0,1
2,2020/7/15,09:00,2020/7/15,09:25,10,0,1
2,2020/7/15,09:25,2020/7/15,09:35,17,0,0
2,2020/7/15,09:35,2020/7/15,12:00,6,0,2
2,2020/7/15,12:00,2020/7/15,12:40,17,0,0
2,2020/7/15,12:40,2020/7/15,17:00,6,0,2
2,2020/7/15,17:00,2020/7/15,17:40,17,0,0
2,2020/7/15,17:40,2020/7/15,20:50,10,0,1
2,2020/7/15,20:50,2020/7/15,21:10,17,0,0
2,2020/7/15,21:10,2020/7/15,22:30,9,8,0
2,2020/7/15,22:30,2020/7/15,22:35,17,0,0
2,2020/7/15,22:35,2020/7/15,22:55,12,6,0
2,2020/7/15,22:55,2020/7/15,23:00,10,0,1
2,2020/7/15,23:00,2020/7/16,01:00,10,0,1
2,2020/7/16,01:00,2020/7/16,09:00,3,0,1
2,2020/7/16,09:00,2020/7/16,09:20,10,0,1
2,2020/7/16,09:20,2020/7/16,10:00,17,0,0
2,2020/7/16,10:00,2020/7/16,15:00,6,0,2
2,2020/7/16,15:00,2020/7/16,15:30,17,0,0
2,2020/7/16,15:30,2020/7/16,19:20,13,0,3
2,2020/7/16,19:20,2020/7/16,20:20,17,0,0
2,2020/7/16,20:20,2020/7/16,21:00,1,5,0
2,2020/7/16,21:00,2020/7/16,21:10,17,0,0
2,2020/7/16,21:10,2020/7/16,21:30,10,0,1
2,2020/7/16,21:30,2020/7/16,21:40,17,0,0
2,2020/7/16,21:40,2020/7/16,23:00,9,8,0
2,2020/7/16,23:00,2020/7/16,23:10,17,0,0
2,2020/7/16,23:10,2020/7/17,01:00,10,0,1
2,2020/7/17,01:00,2020/7/17,09:30,3,0,1
2,2020/7/17,09:30,2020/7/17,10:00,10,0,1
2,2020/7/17,10:00,2020/7/17,11:00,17,0,0
2,2020/7/17,11:00,2020/7/17,11:30,18,11,0
2,2020/7/17,11:30,2020/7/17,12:00,17,0,0
2,2020/7/17,12:00,2020/7/17,13:30,1,5,0
2,2020/7/17,13:30,2020/7/17,13:40,17,0,0
2,2020/7/17,13:40,2020/7/17,14:20,1,5,0
2,2020/7/17,14:20,2020/7/17,14:40,17,0,0
2,2020/7/17,14:40,2020/7/17,17:40,12,6,0
2,2020/7/17,17:40,2020/7/17,18:00,17,0,0
2,2020/7/17,18:00,2020/7/17,18:35,1,10,0
2,2020/7/17,18:35,2020/7/17,22:00,4,9,0
2,2020/7/17,22:00,2020/7/17,22:20,17,0,0
2,2020/7/17,22:20,2020/7/18,01:00,18,11,0
2,2020/7/18,01:00,2020/7/18,10:00,3,11,0
2,2020/7/18,10:00,2020/7/18,10:30,16,11,0
2,2020/7/18,10:30,2020/7/18,11:00,17,0,0
2,2020/7/18,11:00,2020/7/18,12:20,1,4,0
2,2020/7/18,12:20,2020/7/18,17:30,12,6,0
2,2020/7/18,17:30,2020/7/18,18:35,1,5,0
2,2020/7/18,18:35,2020/7/18,19:00,17,0,0
2,2020/7/18,19:00,2020/7/18,22:00,12,6,0
2,2020/7/18,22:00,2020/7/18,22:20,17,0,0
2,2020/7/18,22:20,2020/7/19,00:30,18,11,0
2,2020/7/19,00:30,2020/7/19,09:50,3,11,0
2,2020/7/19,09:50,2020/7/19,10:30,16,11,0
2,2020/7/19,10:30,2020/7/19,11:20,17,0,0
2,2020/7/19,11:20,2020/7/19,12:00,12,6,0
2,2020/7/19,12:00,2020/7/19,12:30,17,0,0
2,2020/7/19,12:30,2020/7/19,14:30,1,5,0
2,2020/7/19,14:30,2020/7/19,14:50,11,0,0
2,2020/7/19,14:50,2020/7/19,16:00,12,6,0
2,2020/7/19,16:00,2020/7/19,16:20,17,0,0
2,2020/7/19,16:20,2020/7/19,17:00,1,4,0
2,2020/7/19,17:00,2020/7/19,17:50,11,12,0
2,2020/7/19,17:50,2020/7/19,18:30,17,0,0
2,2020/7/19,18:30,2020/7/19,21:20,10,0,1
2,2020/7/19,21:20,2020/7/19,23:00,9,8,0
2,2020/7/19,23:00,2020/7/19,23:10,17,0,0
2,2020/7/19,23:10,2020/7/20,00:40,10,0,1
2,2020/7/20,00:40,2020/7/20,09:10,3,0,1
2,2020/7/20,09:10,2020/7/20,12:10,10,0,1
2,2020/7/20,12:10,2020/7/20,13:00,17,0,0
2,2020/7/20,13:00,2020/7/20,17:00,6,0,2
2,2020/7/20,17:00,2020/7/20,17:50,17,0,0
2,2020/7/20,17:50,2020/7/20,19:00,10,0,1
2,2020/7/20,19:00,2020/7/20,19:30,17,0,0
2,2020/7/20,19:30,2020/7/20,20:30,12,6,0
2,2020/7/20,20:30,2020/7/20,21:00,1,5,0
2,2020/7/20,21:00,2020/7/20,21:40,17,0,0
2,2020/7/20,21:40,2020/7/21,00:00,10,0,1
2,2020/7/21,00:00,2020/7/21,09:00,3,0,1
2,2020/7/21,09:00,2020/7/21,12:10,10,0,1
2,2020/7/21,12:10,2020/7/21,13:00,17,0,0
2,2020/7/21,13:00,2020/7/21,17:00,6,0,2
2,2020/7/21,17:00,2020/7/21,17:40,17,0,0
2,2020/7/21,17:40,2020/7/21,18:30,1,5,0
2,2020/7/21,18:30,2020/7/21,22:05,4,9,0
2,2020/7/21,22:05,2020/7/21,22:45,17,0,0
2,2020/7/21,22:45,2020/7/22,01:00,10,0,1
2,2020/7/22,01:00,2020/7/22,09:40,3,0,1
2,2020/7/22,09:40,2020/7/22,12:20,10,0,1
2,2020/7/22,12:20,2020/7/22,13:00,17,0,0
2,2020/7/22,13:00,2020/7/22,17:00,6,0,0
2,2020/7/22,17:00,2020/7/22,17:50,17,0,0
2,2020/7/22,17:50,2020/7/22,18:10,10,0,1
2,2020/7/22,18:10,2020/7/22,18:20,17,0,0
2,2020/7/22,18:20,2020/7/22,18:50,1,5,0
2,2020/7/22,18:50,2020/7/22,21:20,8,6,0
2,2020/7/22,21:20,2020/7/22,21:30,17,0,0
2,2020/7/22,21:30,2020/7/22,21:40,10,0,1
2,2020/7/22,21:40,2020/7/22,21:50,17,0,0
2,2020/7/22,21:50,2020/7/22,22:40,9,8,0
2,2020/7/22,22:40,2020/7/22,22:50,17,0,0
2,2020/7/22,22:50,2020/7/23,01:00,10,0,1
2,2020/7/23,01:00,2020/7/23,09:00,3,0,1
2,2020/7/23,09:00,2020/7/23,09:20,10,0,1
2,2020/7/23,09:20,2020/7/23,09:30,17,0,0
2,2020/7/23,09:30,2020/7/23,12:00,6,0,2
2,2020/7/23,12:00,2020/7/23,12:20,17,0,0
2,2020/7/23,12:20,2020/7/23,13:20,10,0,1
2,2020/7/23,13:20,2020/7/23,14:00,17,0,0
2,2020/7/23,14:00,2020/7/23,19:20,13,0,3
2,2020/7/23,19:20,2020/7/23,20:40,1,5,0
2,2020/7/23,20:40,2020/7/23,21:30,17,0,0
2,2020/7/23,21:30,2020/7/24,01:00,10,0,1
2,2020/7/24,01:00,2020/7/24,10:00,3,0,1
2,2020/7/24,10:00,2020/7/24,12:20,10,0,1
